questions numbers,r value,p value,std err
q3.13_q1.6,-0.00765110998821,0.867218337854,0.04284165896
q3.13_q1.5,0.00195481032323,0.966034962294,0.044134022198
q3.13_q1.4,0.0634269902498,0.165766349249,0.058766058165
q1.5_duration,-0.0248432828322,0.574523482017,195.511080905
q1.3_q2.5,0.0642078573996,0.146834364228,0.14534742782
q1.3_q2.2,0.0,1.0,0.0
q1.3_q2.3,0.056246402248,0.203868804471,0.139710190172
q1.3_q4.2,0.0102442884014,0.885522736003,0.311560760392
q1.3_q4.3,0.0743206936781,0.295601433684,0.334526828855
duration_q3.22_1,0.00666084667132,0.884635856259,1.5149249483e-05
duration_q3.22_6,0.0103897830206,0.883326090619,2.2158961893e-05
q1.6_q3.20,-0.0201895087678,0.658384482055,0.0657604594279
duration_q3.22_4,-0.0904219315039,0.0398581488576,1.00094354918e-05
duration_q3.22_5,0.0591056168449,0.402222930065,5.00148552527e-06
q3.4_q3.22_4,0.0270570126021,0.554699600815,0.0756316918067
q3.4_q3.22_5,0.144213909396,0.0426593784681,0.0525299538369
q3.4_q3.22_6,-0.101928938252,0.154084571025,0.234023101355
q3.4_q3.22_1,0.116307612503,0.0113599455665,0.115988020256
q3.4_q3.22_2,0.0422609815707,0.357566166556,0.132725895146
q3.4_q3.22_3,0.131598212407,0.00394945690527,0.111107066174
q2.2_q6.8,0.0,1.0,inf
q2.2_q6.6,0.0,1.0,inf
q2.2_q6.4,0.0,1.0,inf
q3.13_q5.7,0.00341682000076,0.940482198907,0.0421353669386
q3.13_q5.5,0.155366719696,0.000627644303956,0.0212835834291
q3.13_q5.2,0.0251951850149,0.581480585895,0.0042099311289
q3.13_q5.9,-0.00895292938057,0.845211947749,0.0520108869453
q3.13_q5.8,0.0279920491465,0.541521780627,0.0496522433373
q3.13_q3.3,-0.158035994084,0.000503537361511,0.0799415488551
q3.13_q3.4,0.200641036023,1.05183405706e-05,0.0258410020139
q3.13_q3.7,-0.117789773463,0.009720500243,0.0265594181079
q3.13_q3.9,-0.050360811596,0.437391238497,0.0774479115831
q3.16_1_q3.20,-0.0702201055462,0.123671238377,0.0434839465236
q3.9_q4.6_2,-0.162201283578,0.0935119130796,0.146647584942
q2.2_q2.5,0.0,1.0,inf
q2.2_q2.2,0.0,1.0,nan
q2.2_q2.3,0.0,1.0,inf
q4.6_2_q4.6_3,-0.149331404299,0.0226085780681,0.0173075553831
q3.11_q1.3,-0.0562305811947,0.462450519128,0.0593765474647
q3.18_q3.16_4,0.341878373756,1.31873237072e-14,0.0395951453546
q3.11_q1.5,-0.0424112617132,0.57844280074,0.126206196805
q3.11_q1.4,0.149962090916,0.0476124894075,0.169720132429
q3.18_q3.16_1,-0.0804003291062,0.077829438672,0.0468182655509
q3.11_q1.6,-0.121838082304,0.108228786437,0.12310453307
q3.22_6_q3.22_5,0.0686834321328,0.331416563944,0.0159827726307
q3.12_q4.6_1,0.141131221814,0.00189649603258,0.0267122695976
q3.12_q4.6_2,-0.0544169089203,0.41142662846,0.0976169602194
q3.12_q4.6_3,0.0135211943321,0.767158438533,0.0208111891831
q2.2_duration,0.0,1.0,inf
q3.12_q3.22_4,0.0646408588144,0.155634739361,0.0437817534567
q3.12_q3.22_5,0.195053770618,0.00529095958701,0.0283374599761
q3.12_q3.22_6,-0.0688003228148,0.330592351319,0.127597941215
q3.12_q3.22_1,-0.0167212401196,0.715947134368,0.066970866115
q3.12_q3.22_2,-0.0997776003981,0.0288320631536,0.0765293963609
q3.12_q3.22_3,0.0129231217583,0.776953971163,0.0646700265769
q3.11_q5.9,0.00952051129614,0.901063670508,0.160816820239
q3.11_q5.8,-0.163987553291,0.0310915318029,0.135234886045
q3.11_q5.5,-0.193258661526,0.0103935333683,0.0692756754309
q3.11_q5.7,0.0634003332827,0.405907830748,0.117671004112
q3.11_q5.2,0.090672948847,0.232730695685,0.01159775789
q5.9_q2.5,0.0503705919715,0.254318086195,0.0576416352512
q5.9_q2.2,0.0,1.0,0.0
q5.9_q2.3,0.0241836215331,0.584361028569,0.0554387785995
q2.3_q3.4,-0.0148819268933,0.745276528578,0.0188728693268
q2.3_q3.7,0.284854706977,1.65948993638e-10,0.0183740518407
q2.3_q3.3,0.336971262868,2.42081681453e-14,0.0544766197094
q6.6_q3.22_6,0.0589255338263,0.414418248565,0.101087633982
q6.6_q3.22_5,0.120886349523,0.0922953438416,0.0224768924797
q6.6_q3.22_4,0.0364673956334,0.447013251462,0.0322927696826
q6.6_q3.22_3,0.0233285040045,0.632740876923,0.0499162284936
q2.3_q3.9,-0.272054763321,1.92400953003e-05,0.0460074842669
q6.6_q3.22_1,0.0444204372187,0.365563495475,0.0513737665916
q2.3_q5.2,-0.0247257888186,0.574844654055,0.00279928339331
q2.3_q5.7,0.215712712069,7.55517015658e-07,0.0281196594798
q2.3_q5.5,-0.0422614747751,0.337544367031,0.0145484701177
q1.3_q3.22_5,0.103113473828,0.146229250102,0.0797213331427
q1.3_q3.22_4,-0.0269699488876,0.5426043311,0.0967722714556
q2.3_q5.8,0.237553426214,5.16648938293e-08,0.033048583108
q2.3_q5.9,0.0241836215331,0.584361028569,0.0352096992203
q1.3_q3.22_1,-0.0355149118978,0.441431371834,0.153082226329
q1.3_q3.22_3,-0.056027923551,0.220956464937,0.146069949492
q1.3_q3.22_2,0.0235666392861,0.60803334096,0.176397970876
q3.16_3_q5.2,0.0187586343386,0.680589322204,0.0040023668119
q3.16_3_q5.5,0.0516206627247,0.257015293877,0.0205460673204
q3.16_3_q5.7,0.0652857706984,0.151968340558,0.0401279947954
q3.16_2_q1.3,-0.0109208577313,0.811961422128,0.0241872158848
q3.16_3_q5.9,0.0411180772135,0.3682138745,0.0489825310264
q3.16_2_q1.6,0.0322984354776,0.47975210434,0.0516666554922
q3.16_2_q1.5,0.0235742831874,0.607160032566,0.0526523009533
q3.16_2_q1.4,0.0791530444351,0.08321060613,0.0716157385197
q3.16_2_q3.9,-0.232933524138,0.000298169272443,0.0723549448062
q2.2_q3.20,0.0,1.0,inf
q3.16_2_q3.3,0.0710801555448,0.11912684136,0.0975691042194
q6.6_q2.5,-0.0290008924032,0.545417401889,0.0479070686117
q6.6_q2.2,0.0,1.0,0.0
q3.16_2_q3.4,0.046683842685,0.309440133837,0.0318079501914
q3.16_2_q3.7,0.126743968222,0.00532606854374,0.0320507546128
q3.16_2_q5.9,-0.0379969378142,0.406691181237,0.0624051506878
q3.16_2_q5.8,0.0736115178508,0.10760738228,0.0600056928926
q3.16_2_q5.7,-0.0177841596861,0.697236927035,0.0509997328252
q3.16_2_q5.5,0.0631237710891,0.166470987753,0.026058393303
q3.16_2_q5.2,0.0252643111088,0.580048802532,0.00508144657498
q6.6_q6.8,0.468254379045,4.91021804197e-25,0.0496525847068
q6.6_q6.6,1.0,0.0,0.0
q6.6_q6.4,0.430290847333,6.73826784546e-21,0.0534278375633
q4.6_1_q2.2,0.0,1.0,0.0
q4.6_1_q2.3,-0.0905177740861,0.0400337361066,0.105175974772
q4.6_1_q2.5,-0.23142906336,1.0874141008e-07,0.106802916114
q3.20_q3.13,-0.0993236242195,0.0295716773185,0.0338143299689
q3.20_q3.12,-0.104636291982,0.0215855437221,0.033313332314
q3.20_q3.11,-0.0319686515102,0.674498487003,0.0341852165212
q3.20_q3.10,0.00409055062492,0.928626394683,0.00882413872588
q3.20_q3.14,-0.0555548985038,0.2239151055,0.0366144910402
q3.20_q3.18,0.616145178941,1.01232268931e-51,0.0368147957651
q3.9_q3.18,0.0527079838281,0.416303667729,0.092493779871
q3.9_q3.11,0.512696713244,8.46144057911e-07,0.0513295076376
q3.9_q3.10,0.0833363371482,0.198254774328,0.0188672440533
q3.9_q3.13,-0.050360811596,0.437391238497,0.0541141037429
q3.9_q3.12,0.0766691188009,0.236692538496,0.0605913104049
q3.9_q3.14,-0.0856403703313,0.186088684185,0.0637062849148
q3.3_q3.9,-0.249035932085,9.63836535909e-05,0.03919166359
q3.3_q3.7,0.193557708826,1.76811931516e-05,0.0147887898948
q3.3_q3.4,-0.0859130989322,0.0602632923326,0.0148407367916
q3.3_q3.3,1.0,0.0,0.0
q5.7_q3.16_4,-0.0751025964314,0.100290478173,0.0630040745825
q3.12_q1.3,0.0976041929332,0.0327044979947,0.0200998644531
q3.12_q1.4,0.284340403658,2.04337049256e-10,0.0570015046791
q3.12_q1.5,0.132326178248,0.00368023373849,0.0436578638465
q3.12_q1.6,-0.0334833411998,0.462844340375,0.0431007846091
q5.7_q3.16_3,0.0652857706984,0.151968340558,0.0515884459382
q5.8_q3.14,-0.0159073994725,0.728120341083,0.0459561453691
q3.12_q3.9,0.0766691188009,0.236692538496,0.0689369897968
q5.8_q3.12,-0.13882995956,0.00227589665167,0.0413314156028
q5.8_q3.13,0.0279920491465,0.541521780627,0.0422779329085
q5.8_q3.10,0.0318837188338,0.485413286667,0.0110094483097
q5.8_q3.11,-0.163987553291,0.0310915318029,0.042080048326
q3.9_q3.16_4,0.0729425274232,0.2613317665,0.0842997552506
q3.12_q3.3,-0.0678204720615,0.136248371445,0.0812414484817
q3.9_q3.16_1,-0.0356396852368,0.582717500414,0.0921299212779
q3.9_q3.16_2,-0.232933524138,0.000298169272443,0.0556207172827
q3.9_q3.16_3,-0.247457381435,0.000110708787274,0.0649496170553
q4.6_1_q3.13,0.226147548039,5.6889296861e-07,0.0759595364213
q4.6_1_q3.12,0.141131221814,0.00189649603258,0.0764381868484
q4.6_1_q3.11,-0.0498150464164,0.515131133559,0.110657824659
q4.6_1_q3.10,0.0327245542225,0.473511252243,0.0203977676687
q4.6_1_q3.14,0.256336736249,1.1783078129e-08,0.0819356736796
q4.6_1_q3.18,-0.0931614717798,0.0411200103938,0.107164886243
q3.3_q3.22_3,-0.0842999704592,0.0638675165938,0.0359960822642
q3.3_q3.22_2,0.0904744222766,0.0473490003858,0.0428332243188
q3.3_q3.22_1,0.0104136472544,0.820542785344,0.0374672377722
q3.3_q3.22_6,0.144136888825,0.0407016834701,0.0743683510971
q3.3_q3.22_5,-0.051389338094,0.466524645573,0.0169162960328
q3.3_q3.22_4,-0.470173618843,4.81022819539e-28,0.0216169357475
q6.8_q4.6_3,0.123510359082,0.00975386550797,0.0131104475905
q6.8_q4.6_2,-0.0733029331639,0.284616442898,0.0669059977974
q6.8_q4.6_1,0.156285072422,0.00104591801879,0.0171081405217
q1.6_q3.10,0.0254744412661,0.576504063889,0.0127067586566
q1.6_q3.11,-0.121838082304,0.108228786437,0.0462577633385
q1.6_q3.12,-0.0334833411998,0.462844340375,0.0481817502311
q1.6_q3.13,-0.00765110998821,0.867218337854,0.0488292888849
q1.6_q3.14,0.019226685801,0.673714797748,0.0529876353701
q1.6_q3.18,-0.0387406751612,0.396080344619,0.0670715104918
q3.3_q5.2,-0.0417834937621,0.358507569327,0.00236178480325
q3.3_q5.5,-0.196145547478,1.35613493792e-05,0.0119159203586
q3.3_q5.7,0.0783772682294,0.0849804534884,0.0236335961721
q3.3_q5.9,-0.00177837214312,0.968936690725,0.0293148962394
q3.3_q5.8,0.1806377671,6.65287037802e-05,0.0275663504606
duration_duration,1.0,0.0,0.0
q3.10_q4.6_2,0.0186743449041,0.778179704315,0.385380005611
q3.10_q4.6_3,0.0504339776712,0.269124447274,0.0786922933453
q3.10_q4.6_1,0.0327245542225,0.473511252243,0.102025983082
q3.3_q3.20,0.0150002336781,0.742285421203,0.0347270158566
q3.18_q5.2,-0.000837641199815,0.985350574989,0.00305545102301
q1.4_q4.6_2,0.0422232328264,0.521308607675,0.0721870017501
q1.4_q4.6_3,0.0788123665258,0.074507961949,0.0161298985985
q1.4_q4.6_1,-0.0102157527287,0.817452063802,0.0199409914826
q3.18_q5.8,-0.00248016625846,0.956778904568,0.0360401952606
q3.18_q5.9,-0.0893260109801,0.0504835844241,0.0375729491442
q3.18_q3.9,0.0527079838281,0.416303667729,0.0453004283794
q3.18_q3.4,-0.0386748112538,0.399357206509,0.0192053503057
q3.18_q3.7,0.0493804181519,0.278766158608,0.0194210562702
q5.2_q4.3,-0.0936685575941,0.183763960765,1.5179814483
q3.18_q3.3,-0.0161123215524,0.723930927564,0.0587387987061
q6.6_q3.18,-0.0088864269491,0.85574304918,0.048503255325
q6.6_q3.13,0.0181453409885,0.710793138101,0.0364668333145
q6.6_q3.12,-0.0765668711148,0.115858471613,0.0347995716496
q6.6_q3.11,0.0695603555811,0.385137104942,0.0345674464191
q6.6_q3.10,-0.00566125882059,0.907580190156,0.00940939447545
q6.6_q3.14,0.0461370640006,0.344419310877,0.0390853545182
q3.20_q3.16_2,0.00975528660632,0.831190121361,0.0281110026169
q3.20_q3.16_3,0.067167272639,0.140897191303,0.0354516313886
q3.22_4_q3.18,-0.0022683805988,0.960342582817,0.0658079238932
q3.20_q3.16_1,-0.0702201055462,0.123671238377,0.047674161785
q3.20_q3.16_4,0.204348215705,6.38923042405e-06,0.0419960224518
q3.22_4_q3.12,0.0646408588144,0.155634739361,0.0471890609582
q3.22_4_q3.13,0.0174118596785,0.703272114439,0.0480416179846
q3.22_4_q3.10,0.0580022755235,0.202726094532,0.0124458264755
q3.22_4_q3.11,0.273543412593,0.000249456751849,0.0458008662689
q3.22_4_q3.14,0.0623384304582,0.171371964556,0.0520152119527
q3.22_2_duration,-0.0378205046405,0.407893452428,119.920998361
q3.22_5_q3.9,0.0430139690975,0.688978437636,0.19068857072
q1.6_q6.6,0.000498408126559,0.99171080369,0.0713230325913
q3.22_5_q3.3,-0.051389338094,0.466524645573,0.293325781322
q3.22_5_q3.7,-0.0388842327265,0.581769219771,0.0972245089612
q3.22_5_q3.4,0.144213909396,0.0426593784681,0.0951063152305
q3.22_5_q1.3,0.103113473828,0.146229250102,0.0626784064163
q3.22_5_q1.5,-0.00790919768143,0.911049412551,0.161902075586
q3.22_5_q1.4,0.0411288990331,0.560146043412,0.207601090293
q3.22_5_q1.6,-0.00450514046465,0.94913559266,0.140941965718
q5.5_q3.20,0.0142445465018,0.754842323781,0.130075898387
q6.8_duration,-0.0209307856264,0.661860278427,135.235458543
q3.18_q4.6_2,0.122012911115,0.0653028952156,0.0757427324155
q3.18_q4.6_3,-0.0318606381125,0.485729410732,0.0149055223411
q3.18_q4.6_1,-0.0931614717798,0.0411200103938,0.0193119558279
q3.13_q6.8,-0.00615288790767,0.899595020501,0.0758856185933
q5.7_q4.6_3,0.0742708095864,0.092557216977,0.0228547708622
q5.7_q4.6_2,0.0360138590343,0.584413986546,0.105923142746
q3.13_q6.4,0.0960451588524,0.0489097466174,0.0810826803477
q3.13_q6.6,0.0181453409885,0.710793138101,0.0655816969197
q3.22_6_q3.18,0.0981860542332,0.16447201356,0.0529038865648
q3.13_q4.2,-0.0825496547155,0.241643737881,0.10987204228
q3.13_q4.3,-0.0440529628855,0.532571570273,0.11847827992
q3.22_6_q3.10,-0.0842552127624,0.234365072963,0.00881369114352
q3.22_6_q3.11,0.308796854682,0.00246005757069,0.0277521068219
q3.22_6_q3.12,-0.0688003228148,0.330592351319,0.0390001008677
q3.22_6_q3.13,-0.14929412154,0.0339555385959,0.0396132561117
q3.22_2_q1.3,0.0235666392861,0.60803334096,0.0119532720781
q3.22_2_q1.4,-0.106153275477,0.020137453358,0.0354211102219
q3.22_2_q1.5,-0.036799211655,0.422628251702,0.0263695320398
q3.22_2_q1.6,0.0602066830345,0.187899657194,0.0255625564955
q4.6_2_q1.4,0.0422232328264,0.521308607675,0.0598623916952
q4.6_2_q1.5,-0.016699736166,0.799837696287,0.0426979617186
q4.6_2_q1.6,-0.0454225061831,0.489272190446,0.0394125640366
q4.6_2_q1.3,-0.0754984641454,0.251020097811,0.0193091352838
q3.22_6_q3.14,-0.19865113791,0.00459487820388,0.0419129248804
q4.6_2_q3.9,-0.162201283578,0.0935119130796,0.0626383430435
q4.6_2_q3.7,0.0952191618702,0.150016028193,0.0258957097851
q4.6_2_q3.4,-0.0476128916338,0.475347622398,0.0256360900923
q4.6_2_q3.3,0.130183814787,0.0486120935407,0.0787093176456
q4.6_2_q5.8,0.0870434759808,0.186449852418,0.0452209628722
q4.6_2_q5.9,-0.0471578768994,0.47376841824,0.0523591641356
q4.6_2_q5.2,0.0,1.0,0.0
q5.2_q3.9,0.0913542899034,0.158298437864,0.60564195946
q4.6_2_q5.5,-0.113027830114,0.0844793078964,0.0227766028901
q3.14_duration,-0.0531359592452,0.243784063,182.814728801
q4.6_2_q5.7,0.0360138590343,0.584413986546,0.0408162891203
q3.13_q4.6_3,0.0333743744619,0.466167793048,0.0205404736504
q3.13_q4.6_2,-0.190675211173,0.0037762851602,0.0860135666271
q3.13_q4.6_1,0.226147548039,5.6889296861e-07,0.0261878721716
q3.16_4_duration,0.00561651504478,0.902217752446,157.538154408
q3.9_q3.20,-0.0875758873945,0.176299813732,0.0874140501756
q3.22_2_q3.3,0.0904744222766,0.0473490003858,0.048340831816
q6.4_q5.9,0.0118280861532,0.805907875199,0.0300108545931
q6.4_q5.8,0.121018396824,0.0116310545154,0.0305174873802
q3.22_2_q3.7,-0.00176287427043,0.96923937168,0.0160645356502
q3.22_2_q3.4,0.0422609815707,0.357566166556,0.0158668112688
q6.4_q5.2,0.0315997114717,0.510479325325,0.00272014401834
q3.22_2_q3.9,-0.28890652404,5.62120357649e-06,0.0359290306967
q6.4_q5.7,0.0526345312199,0.273349804997,0.0268669006579
q6.4_q5.5,-0.0433990822461,0.365982700793,0.0134204790531
q6.4_q3.20,0.0611920519585,0.210206652714,0.0379195714591
q5.8_q5.8,1.0,0.0,0.0
q5.8_q5.9,0.0331029934675,0.455259461894,0.0459122707333
duration_q3.18,-0.0362045942424,0.427267364025,1.43301807163e-05
q5.8_q5.2,0.0150794906036,0.733307460259,0.00365775039193
q5.8_q5.7,0.450009181054,6.05431937856e-27,0.033556421637
q5.8_q5.5,-0.106859561913,0.0154630432995,0.0188252883916
duration_q3.14,-0.0531359592452,0.243784063,1.13400718608e-05
q4.6_1_q3.20,-0.0691495279099,0.129915582516,0.105546423357
q3.9_q5.7,-0.0341257547194,0.598841621876,0.0614299886503
q3.9_q5.5,0.0757188409774,0.242570723337,0.0303114318291
q3.9_q5.2,0.0913542899034,0.158298437864,0.00687966716072
q5.2_q1.3,0.00953868953322,0.829523085721,0.218876885046
q3.9_q5.9,0.0225666949898,0.729077278318,0.0778354096597
q3.9_q5.8,-0.143645831564,0.0260620104834,0.0721266641114
q1.4_q5.8,-0.0959017546454,0.0301908159012,0.0367905796707
q1.4_q5.9,0.0176182151578,0.690843081957,0.0381087776739
q1.4_q5.2,-0.0293225701867,0.506715366533,0.00303000916332
q1.4_q5.7,0.00162665621914,0.970653176955,0.0312576412484
q1.4_q5.5,0.0847044028485,0.0547277358224,0.0156998519452
q3.22_1_q3.13,-0.00406633276214,0.929640666331,0.0318136892063
q3.22_1_q3.12,-0.0167212401196,0.715947134368,0.0314930191373
q3.22_1_q3.11,-0.118598768457,0.122355254202,0.0321722281941
q3.22_1_q3.10,0.0428574889833,0.350814640552,0.00830125680798
q3.22_1_q3.14,0.0383374571324,0.40447793825,0.0344402717435
q3.22_1_q3.18,-0.0996575893377,0.0297074119689,0.0433311106356
q3.16_2_q6.4,0.0902778640892,0.0642242453241,0.0992045635315
q3.16_2_q6.6,-0.0388517074344,0.426555052229,0.0804266250506
q5.8_q1.6,0.102920240244,0.0198423449875,0.03887251735
q5.8_q1.4,-0.0959017546454,0.0301908159012,0.0529093998919
q5.8_q1.5,-0.104719405044,0.0181144766169,0.0390681024845
q5.8_q1.3,0.0325561932562,0.464067362714,0.0181213096892
q5.8_q3.9,-0.143645831564,0.0260620104834,0.0570521695281
q5.8_q3.4,-0.0592012755148,0.197274884227,0.0242690691962
q2.3_q2.3,1.0,0.0,0.0
q2.3_q2.2,0.0,1.0,0.0
q2.3_q2.5,0.501042546301,3.28120258865e-34,0.0396932714925
q5.8_q3.3,0.1806377671,6.65287037802e-05,0.0731092120265
q3.22_5_q3.13,-0.0032977095633,0.962756223828,0.176502045107
q3.22_4_q1.3,-0.0269699488876,0.5426043311,0.0202471023218
q3.22_4_q1.6,-0.371709167563,2.36915654258e-18,0.0404313598135
q3.22_5_q3.11,0.282537107443,0.00553485814375,0.140214707478
q3.22_4_q1.4,0.00158278845378,0.971416374086,0.0592986514151
q3.22_4_q1.5,-0.0544079178613,0.218615631675,0.0439186838226
q3.16_1_q3.16_3,0.0793430570223,0.0815133457036,0.0336254761294
q3.22_3_q3.22_4,0.0389271561947,0.39282416263,0.0308295857197
q3.16_1_q3.16_1,1.0,0.0,0.0
q3.22_3_q3.22_6,-0.115881861068,0.100526335239,0.0917970892466
q3.22_4_q3.4,0.0270570126021,0.554699600815,0.02769872319
q3.22_3_q3.22_3,1.0,0.0,0.0
q3.16_1_q3.16_4,0.0639151576582,0.162086123839,0.040898605679
q1.4_q1.6,0.045596496666,0.301710587446,0.0323394694553
q3.22_4_q3.9,0.338548250818,7.57353441787e-08,0.0635856882266
q1.4_q1.4,1.0,0.0,0.0
q1.4_q1.5,0.244393213907,2.05710695249e-08,0.031748309206
q3.11_q4.6_1,-0.0498150464164,0.515131133559,0.0527160308027
q1.4_q1.3,0.0332048336171,0.453429396884,0.0150634279772
q3.11_q4.6_3,0.10551358308,0.1646221621,0.0528512299806
q3.11_q4.6_2,0.198088944195,0.0330440081254,0.227177230344
q1.3_q4.6_3,0.0120741856874,0.785610987637,0.0474566873907
q1.4_q3.9,-0.0823660342352,0.203547693421,0.0526357753833
q1.3_q4.6_2,-0.0754984641454,0.251020097811,0.222916710809
q1.4_q3.4,0.0897569586841,0.050097083568,0.0202780614355
q1.4_q3.7,0.0668266143896,0.142512064165,0.0205286130933
q1.3_q4.6_1,0.0909472599275,0.040063356852,0.0584332462976
q1.4_q3.3,0.0434047276049,0.34115073721,0.0620521362489
q3.16_4_q5.7,-0.0751025964314,0.100290478173,0.0330177091404
q4.6_1_q1.5,0.0343809134649,0.43803412289,0.0728442047952
q4.6_1_q1.4,-0.0102157527287,0.817452063802,0.0981266620565
q4.6_1_q1.6,-0.155409789541,0.000405752392042,0.0711813593093
q4.6_1_q1.3,0.0909472599275,0.040063356852,0.0334094333139
q4.6_1_q3.16_2,-0.117187474493,0.01018118734,0.0645123776685
q4.6_1_q3.16_3,0.056971097511,0.21183391016,0.0815666805145
q4.6_1_q3.16_1,0.331854740806,7.44400092489e-14,0.104350072697
q4.6_1_q3.16_4,-0.0206017228871,0.652883216692,0.0996079393183
q3.22_1_q3.20,0.0633901424236,0.167352047692,0.042768724134
duration_q3.20,-0.0510865299683,0.262473200454,1.40687005311e-05
q3.18_q3.22_2,0.124518140885,0.00630312039435,0.055030268752
q3.18_q3.22_3,0.36122665183,2.47307530038e-16,0.043448637019
q3.18_q3.22_1,-0.0996575893377,0.0297074119689,0.0482044377358
q3.18_q3.22_6,0.0981860542332,0.16447201356,0.0935998811298
q3.18_q3.22_4,-0.0022683805988,0.960342582817,0.0315918092898
q3.18_q3.22_5,0.0502972963874,0.476061052171,0.0212035710659
q3.16_4_q3.7,-0.107258498687,0.0186209526643,0.0209684017365
q5.7_q2.2,0.0,1.0,0.0
q5.7_q2.3,0.215712712069,7.55517015658e-07,0.0659679453294
q5.7_q3.11,0.0634003332827,0.405907830748,0.0492099455724
q5.7_q3.10,0.0750943755007,0.0992663878299,0.0128941578818
q5.7_q3.13,0.00341682000076,0.940482198907,0.0496501143156
q5.7_q3.12,-0.124282589031,0.00623945891798,0.0486184094594
q5.7_q3.14,-0.0337962664167,0.45913918832,0.0538695939856
q5.7_q4.2,-0.00263162156574,0.970349202029,0.119732660763
q5.7_q4.3,-0.066752587096,0.345221701483,0.128584203608
q4.6_1_q5.2,0.027156688474,0.538621263453,0.00671890620721
q3.22_3_q3.9,0.0304499195926,0.638802211495,0.0430576667542
q4.6_1_q5.7,-0.0510085531198,0.248344431549,0.0689612779027
q3.22_4_q3.20,-0.0404743016913,0.374770361661,0.0645931865207
q4.6_1_q5.9,-0.0177848180529,0.688072162003,0.0832578016824
q4.6_1_q5.8,-0.100968791516,0.0224493807638,0.0814264080642
q3.22_3_q3.7,-0.00912183398432,0.841351062698,0.0190077921391
q3.22_5_q5.9,-0.00144386879571,0.983769981676,0.177006112558
q3.22_3_q3.3,-0.0842999704592,0.0638675165938,0.057226923661
q3.11_q2.5,-0.0862928385371,0.25617192714,0.165942435007
q3.11_q2.2,0.0,1.0,0.0
q3.11_q2.3,-0.0704439532039,0.354259426971,0.170867603
q5.7_q3.9,-0.0341257547194,0.598841621876,0.0683182208764
q4.2_q3.18,-0.024203592868,0.731772361243,0.0598959541192
q2.5_q3.22_2,0.0604292113486,0.185809724887,0.0578670928602
q2.5_q3.22_3,-0.0921479569558,0.0427313787002,0.0484448064161
q2.5_q3.22_4,-0.278772746395,1.10659034766e-10,0.028065674787
q2.5_q3.22_5,0.00787856287795,0.911171656731,0.0229686742261
q2.5_q3.22_6,0.20991296744,0.00271412060906,0.0996396201469
q4.2_q3.11,-0.00893080869993,0.93154900435,0.0346983312813
q4.2_q3.10,-0.0842894305508,0.232999761393,0.00989825407258
q4.2_q3.13,-0.0825496547155,0.241643737881,0.0449725113111
q4.2_q3.12,-0.0201323908821,0.775567513809,0.0440161436106
q4.2_q3.14,-0.161666901129,0.0212027584964,0.0474841814969
q2.5_q3.20,0.0102319468786,0.822529025372,0.0468559339919
q4.6_2_q3.11,0.198088944195,0.0330440081254,0.0370975825417
q5.2_q1.6,0.00072818834077,0.986834587879,0.472299222382
q3.7_q3.20,0.0786511725817,0.0842153990374,0.104705116609
q5.7_q3.22_5,-0.0875602306175,0.215299905556,0.0304988651611
q5.7_q3.22_4,0.0527020924933,0.232052367084,0.046528870188
q5.7_q3.22_6,0.0568628350427,0.422673910874,0.134920884468
q5.7_q3.22_1,0.00197855209773,0.965622699452,0.0721305530362
q5.7_q3.22_3,0.00771062687884,0.865779422102,0.0695809730258
q5.7_q3.22_2,0.0899442266106,0.0489031947956,0.0824199100512
q3.9_q3.22_5,0.0430139690975,0.688978437636,0.060166092524
q3.9_q3.22_4,0.338548250818,7.57353441787e-08,0.058505388394
q1.5_q5.7,-0.114899167325,0.009264406577,0.0419569442938
q3.9_q3.22_6,0.00391870257143,0.97092634899,0.256633201597
q3.9_q3.22_1,0.0246043870638,0.705700452516,0.0980044543928
q4.2_q5.2,-0.115786237606,0.0999594251637,0.00348643489892
q3.9_q3.22_3,0.0304499195926,0.638802211495,0.0974921587829
q1.5_q5.2,-0.0715509499104,0.10550850395,0.00409701949434
q1.5_q5.9,-0.0186629612156,0.674141082889,0.0520107643177
q1.5_q5.8,-0.104719405044,0.0181144766169,0.0499322201247
q4.2_q5.9,0.0600041935924,0.397461614498,0.0454585995224
q4.2_q5.8,0.108634092927,0.124760465315,0.0471185950977
q3.16_2_q3.22_1,-0.0113304160009,0.805653439543,0.080454698742
q5.9_q3.16_2,-0.0379969378142,0.406691181237,0.0335454569028
q3.16_2_q3.22_3,-0.0290089561122,0.525627804936,0.0773134643965
q3.16_2_q3.22_2,0.125829020867,0.00587315328939,0.091426878889
q3.16_2_q3.22_5,0.0614407653815,0.385044501605,0.0375425515945
q3.16_2_q3.22_4,-0.0933148034338,0.0405766121068,0.0522693278309
q3.16_2_q3.22_6,-0.0932636280215,0.187883657906,0.168577473422
q4.2_q3.16_4,0.0265780838841,0.70801340756,0.0533603958389
q4.2_q3.16_1,-0.175703048103,0.0121601689922,0.0621113412277
q4.2_q3.16_2,-0.0136798970951,0.846778588025,0.0335328936355
q4.2_q3.16_3,0.101304626125,0.151410442605,0.0449931983222
q3.11_q3.22_6,0.308796854682,0.00246005757069,0.354318772337
q3.11_q3.22_5,0.282537107443,0.00553485814375,0.0705655717371
q3.11_q3.22_4,0.273543412593,0.000249456751849,0.116762564412
